#Date/Time of Update: 2019-10-18 15:44:18 GMT,#Game ID,#Game Date,#Game Time,#Schedule Status,#Played Status,#Current Period,#Current Period Seconds Remaining,#Current Intermission,#Away Team ID,#Away Team Abbr.,#Away Team City,#Away Team Name,#Home Team ID,#Home Team Abbr.,#Home Team City,#Home Team Name,#Venue ID,#Venue Name,#Away Score,#Home Score Total,#Quarter 1 Away Score,#Quarter 1 Home Score,#Quarter 2 Away Score,#Quarter 2 Home Score,#Quarter 3 Away Score,#Quarter 3 Home Score,#Quarter 4 Away Score,#Quarter 4 Home Score,#Quarter 5 Away Score,#Quarter 5 Home Score,#Quarter 6 Away Score,#Quarter 6 Home Score,#Quarter 7 Away Score,#Quarter 7 Home Score,#Quarter 8 Away Score,#Quarter 8 Home Score
,34889,2017-03-08,00:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,95,ORL,Orlando,Magic,89,Amway Center,91,98,22,19,31,24,24,34,14,21,,,,,,,,,,,,,,,,
,34890,2017-03-08,00:30:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,91,ATL,Atlanta,Hawks,20,Philips Arena,105,110,27,23,23,23,30,35,25,29,,,,,,,,,,,,,,,,
,34891,2017-03-08,00:30:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,92,MIA,Miami,Heat,86,American Airlines Arena,101,108,22,18,32,36,32,27,15,27,,,,,,,,,,,,,,,,
,34892,2017-03-08,01:00:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,93,104,30,32,26,23,17,21,20,28,,,,,,,,,,,,,,,,
,34893,2017-03-08,01:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,94,87,22,26,23,20,23,18,26,23,,,,,,,,,,,,,,,,
,34894,2017-03-08,01:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,109,HOU,Houston,Rockets,102,Toyota Center,115,108,30,22,34,31,20,24,31,31,,,,,,,,,,,,,,,,
,34895,2017-03-08,01:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,100,MIN,Minnesota,Timberwolves,94,Target Center,91,107,19,31,36,27,13,24,23,25,,,,,,,,,,,,,,,,
,34896,2017-03-08,01:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,98,115,23,30,27,28,23,32,25,25,,,,,,,,,,,,,,,,
,34897,2017-03-08,01:30:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,106,SAS,San Antonio,Spurs,99,AT&T Center,104,114,37,15,26,33,23,34,18,32,,,,,,,,,,,,,,,,
,34898,2017-03-08,02:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,99,DEN,Denver,Nuggets,19,Pepsi Center,123,113,35,28,32,22,30,35,26,28,,,,,,,,,,,,,,,,
,34899,2017-03-08,03:30:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,101,GSW,Golden State,Warriors,95,Oracle Arena,99,86,25,28,21,22,26,24,27,12,,,,,,,,,,,,,,,,
,34900,2017-03-09,00:30:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,88,DET,Detroit,Pistons,82,The Palace of Auburn Hills,101,106,29,22,23,33,28,18,21,33,,,,,,,,,,,,,,,,
,34901,2017-03-09,01:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,107,MEM,Memphis,Grizzlies,100,FedEx Forum,114,98,26,21,28,24,31,20,29,33,,,,,,,,,,,,,,,,
,34902,2017-03-09,01:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,92,102,28,29,21,27,22,26,21,20,,,,,,,,,,,,,,,,
,34904,2017-03-09,03:00:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,97,POR,Portland,Trail Blazers,91,Moda Center,108,114,17,27,35,30,26,19,19,21,11,17,,,,,,,,,,,,
,34903,2017-03-09,03:30:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,122,110,32,33,29,30,29,18,32,29,,,,,,,,,,,,,,,,
,34905,2017-03-10,00:00:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,93,CHA,Charlotte,Hornets,87,Spectrum Center,81,121,24,37,16,21,22,30,19,33,,,,,,,,,,,,,,,,
,34906,2017-03-10,01:00:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,89,CHI,Chicago,Bulls,10,KeyBank Center,115,94,23,33,33,16,36,14,23,31,,,,,,,,,,,,,,,,
,34907,2017-03-10,01:00:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,85,99,27,23,23,22,18,29,17,25,,,,,,,,,,,,,,,,
,34908,2017-03-10,01:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,100,MIN,Minnesota,Timberwolves,94,Target Center,102,103,24,34,29,28,23,26,26,15,,,,,,,,,,,,,,,,
,34909,2017-03-10,01:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,91,ATL,Atlanta,Hawks,20,Philips Arena,99,105,19,18,29,31,27,25,24,31,,,,,,,,,,,,,,,,
,34910,2017-03-10,02:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,99,DEN,Denver,Nuggets,19,Pepsi Center,99,119,25,35,29,30,26,29,19,25,,,,,,,,,,,,,,,,
,34911,2017-03-10,02:00:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,108,DAL,Dallas,Mavericks,2,American Airlines Center,96,105,26,23,23,23,24,28,23,31,,,,,,,,,,,,,,,,
,34912,2017-03-10,03:30:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,103,SAC,Sacramento,Kings,97,Sleep Train Arena,130,122,28,32,28,36,26,29,34,19,14,6,,,,,,,,,,,,
,34913,2017-03-11,20:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,104,112,23,29,25,33,28,29,28,21,,,,,,,,,,,,,,,,
,34914,2017-03-11,20:30:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,102,LAC,Los Angeles,Clippers,25,Staples Center,100,112,30,32,27,24,22,19,21,37,,,,,,,,,,,,,,,,
,34915,2017-03-11,22:00:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,88,DET,Detroit,Pistons,82,The Palace of Auburn Hills,92,112,23,35,30,31,28,23,11,23,,,,,,,,,,,,,,,,
,34916,2017-03-11,00:00:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,93,CHA,Charlotte,Hornets,87,Spectrum Center,125,122,32,27,27,31,24,20,29,34,13,10,,,,,,,,,,,,
,34917,2017-03-11,00:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,95,ORL,Orlando,Magic,89,Amway Center,116,104,24,25,35,26,28,28,29,25,,,,,,,,,,,,,,,,
,34918,2017-03-11,01:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,95,102,19,23,29,25,27,28,20,26,,,,,,,,,,,,,,,,
,34919,2017-03-11,01:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,92,MIA,Miami,Heat,86,American Airlines Arena,89,104,26,32,15,27,22,26,26,19,,,,,,,,,,,,,,,,
,34920,2017-03-11,01:30:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,106,SAS,San Antonio,Spurs,99,AT&T Center,85,107,22,33,22,31,19,22,22,21,,,,,,,,,,,,,,,,
,34921,2017-03-11,02:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,107,MEM,Memphis,Grizzlies,100,FedEx Forum,107,90,33,15,14,20,30,22,30,33,,,,,,,,,,,,,,,,
,34922,2017-03-11,02:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,108,DAL,Dallas,Mavericks,2,American Airlines Center,100,98,25,24,20,23,27,22,28,29,,,,,,,,,,,,,,,,
,34923,2017-03-11,03:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,97,POR,Portland,Trail Blazers,91,Moda Center,125,124,30,36,19,34,33,21,30,21,13,12,,,,,,,,,,,,
,34924,2017-03-11,03:30:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,103,SAC,Sacramento,Kings,97,Sleep Train Arena,105,92,25,19,29,25,21,25,30,23,,,,,,,,,,,,,,,,
,34925,2017-03-12,19:30:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,82,BOS,Boston,Celtics,27,TD Garden,80,100,9,22,17,24,31,30,23,24,,,,,,,,,,,,,,,,
,34926,2017-03-12,22:00:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,84,BRO,Brooklyn,Nets,78,Barclays Center,112,120,26,39,23,28,31,24,32,29,,,,,,,,,,,,,,,,
,34927,2017-03-12,22:00:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,98,102,22,32,31,28,22,23,23,19,,,,,,,,,,,,,,,,
,34928,2017-03-12,01:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,110,101,33,18,33,32,16,29,28,22,,,,,,,,,,,,,,,,
,34929,2017-03-12,01:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,109,HOU,Houston,Rockets,102,Toyota Center,112,117,26,33,41,25,19,32,26,27,,,,,,,,,,,,,,,,
,34930,2017-03-12,01:30:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,105,LAL,Los Angeles,Lakers,25,Staples Center,118,116,32,27,33,38,28,20,25,31,,,,,,,,,,,,,,,,
,34931,2017-03-13,23:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,93,CHA,Charlotte,Hornets,87,Spectrum Center,115,109,36,24,22,24,29,29,28,32,,,,,,,,,,,,,,,,
,34932,2017-03-13,23:30:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,81,TOR,Toronto,Raptors,1,Air Canada Center,78,100,26,25,20,25,20,29,12,21,,,,,,,,,,,,,,,,
,34933,2017-03-13,00:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,107,MEM,Memphis,Grizzlies,100,FedEx Forum,93,113,24,30,27,31,23,24,19,28,,,,,,,,,,,,,,,,
,34934,2017-03-13,00:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,106,SAS,San Antonio,Spurs,99,AT&T Center,99,107,18,28,25,26,30,27,26,26,,,,,,,,,,,,,,,,
,34935,2017-03-13,00:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,100,MIN,Minnesota,Timberwolves,94,Target Center,104,119,23,41,33,23,24,25,24,30,,,,,,,,,,,,,,,,
,34936,2017-03-13,01:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,108,114,28,23,28,26,30,40,22,25,,,,,,,,,,,,,,,,
,34937,2017-03-13,02:30:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,103,SAC,Sacramento,Kings,97,Sleep Train Arena,115,120,23,24,35,34,26,35,31,27,,,,,,,,,,,,,,,,
,34938,2017-03-13,02:30:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,99,DEN,Denver,Nuggets,19,Pepsi Center,101,129,23,35,20,32,33,26,25,36,,,,,,,,,,,,,,,,
,34939,2017-03-14,23:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,96,128,26,44,22,30,22,30,26,24,,,,,,,,,,,,,,,,
,34940,2017-03-14,23:30:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,84,BRO,Brooklyn,Nets,78,Barclays Center,122,104,32,32,30,30,29,21,31,21,,,,,,,,,,,,,,,,
,34941,2017-03-14,23:30:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,83,NYK,New York,Knicks,12,Madison Square Garden,81,87,24,18,28,24,12,20,17,25,,,,,,,,,,,,,,,,
,34942,2017-03-14,00:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,77,100,16,23,20,27,18,27,23,23,,,,,,,,,,,,,,,,
,34943,2017-03-14,02:30:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,101,GSW,Golden State,Warriors,95,Oracle Arena,104,106,34,35,25,23,31,20,14,28,,,,,,,,,,,,,,,,
,34944,2017-03-15,23:00:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,94,WAS,Washington,Wizards,13,Verizon Center,112,107,32,39,21,18,20,23,39,27,,,,,,,,,,,,,,,,
,34945,2017-03-15,23:00:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,77,98,22,24,20,18,16,33,19,23,,,,,,,,,,,,,,,,
,34946,2017-03-15,23:30:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,82,BOS,Boston,Celtics,27,TD Garden,104,117,32,30,28,28,17,27,27,32,,,,,,,,,,,,,,,,
,34947,2017-03-15,23:30:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,92,MIA,Miami,Heat,86,American Airlines Arena,112,120,21,28,31,26,27,31,33,35,,,,,,,,,,,,,,,,
,34948,2017-03-15,23:30:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,88,DET,Detroit,Pistons,82,The Palace of Auburn Hills,97,83,28,19,26,16,23,27,20,21,,,,,,,,,,,,,,,,
,34949,2017-03-15,00:00:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,89,CHI,Chicago,Bulls,10,KeyBank Center,98,91,24,24,30,26,20,21,24,20,,,,,,,,,,,,,,,,
,34950,2017-03-15,00:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,109,HOU,Houston,Rockets,102,Toyota Center,100,139,26,37,26,29,23,27,25,46,,,,,,,,,,,,,,,,
,34951,2017-03-15,00:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,106,SAS,San Antonio,Spurs,99,AT&T Center,110,106,28,29,26,26,28,25,28,26,,,,,,,,,,,,,,,,
,34952,2017-03-15,02:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,107,101,22,29,26,18,26,28,33,26,,,,,,,,,,,,,,,,
,34953,2017-03-15,02:30:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,102,LAC,Los Angeles,Clippers,25,Staples Center,97,96,28,20,18,26,21,23,30,27,,,,,,,,,,,,,,,,
,34954,2017-03-16,23:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,83,91,20,29,22,15,25,23,16,24,,,,,,,,,,,,,,,,
,34955,2017-03-16,23:00:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,81,TOR,Toronto,Raptors,1,Air Canada Center,123,102,29,24,29,24,39,22,26,32,,,,,,,,,,,,,,,,
,34956,2017-03-16,23:30:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,83,NYK,New York,Knicks,12,Madison Square Garden,121,110,28,33,26,28,38,26,29,23,,,,,,,,,,,,,,,,
,34957,2017-03-16,23:30:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,91,ATL,Atlanta,Hawks,20,Philips Arena,103,91,26,28,29,24,23,13,25,26,,,,,,,,,,,,,,,,
,34958,2017-03-16,01:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,99,DEN,Denver,Nuggets,19,Pepsi Center,114,129,19,27,27,32,34,44,34,26,,,,,,,,,,,,,,,,
,34959,2017-03-16,02:30:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,101,GSW,Golden State,Warriors,95,Oracle Arena,92,122,20,34,30,33,21,36,21,19,,,,,,,,,,,,,,,,
,34960,2017-03-17,23:00:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,74,116,23,21,17,30,16,36,18,29,,,,,,,,,,,,,,,,
,34961,2017-03-17,23:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,94,WAS,Washington,Wizards,13,Verizon Center,107,112,23,29,17,30,32,25,35,28,,,,,,,,,,,,,,,,
,34962,2017-03-17,23:30:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,84,BRO,Brooklyn,Nets,78,Barclays Center,98,95,21,16,24,21,26,28,27,30,,,,,,,,,,,,,,,,
,34963,2017-03-17,23:30:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,88,DET,Detroit,Pistons,82,The Palace of Auburn Hills,87,75,16,13,24,25,20,28,27,9,,,,,,,,,,,,,,,,
,34964,2017-03-17,00:00:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,112,128,23,36,27,32,31,31,31,29,,,,,,,,,,,,,,,,
,34965,2017-03-17,00:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,92,MIA,Miami,Heat,86,American Airlines Arena,105,123,23,27,26,37,32,26,24,33,,,,,,,,,,,,,,,,
,34966,2017-03-17,01:00:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,109,103,30,22,30,36,24,27,25,18,,,,,,,,,,,,,,,,
,34967,2017-03-17,02:30:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,105,LAL,Los Angeles,Lakers,25,Staples Center,107,103,31,24,30,22,23,31,23,26,,,,,,,,,,,,,,,,
,34968,2017-03-18,19:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,94,110,19,29,22,34,24,22,29,25,,,,,,,,,,,,,,,,
,34969,2017-03-18,22:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,91,ATL,Atlanta,Hawks,20,Philips Arena,113,97,40,18,23,28,22,27,28,24,,,,,,,,,,,,,,,,
,34970,2017-03-18,23:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,93,CHA,Charlotte,Hornets,87,Spectrum Center,93,98,20,19,20,20,21,25,32,34,,,,,,,,,,,,,,,,
,34971,2017-03-18,00:30:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,102,LAC,Los Angeles,Clippers,25,Staples Center,78,108,16,14,15,33,27,29,20,32,,,,,,,,,,,,,,,,
,34972,2017-03-18,01:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,89,CHI,Chicago,Bulls,10,KeyBank Center,86,95,23,16,21,24,20,21,22,34,,,,,,,,,,,,,,,,
,34973,2017-03-18,01:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,107,MEM,Memphis,Grizzlies,100,FedEx Forum,96,104,18,29,25,15,30,31,23,29,,,,,,,,,,,,,,,,
,34974,2017-03-18,01:30:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,99,DEN,Denver,Nuggets,19,Pepsi Center,109,105,26,26,25,30,29,18,29,31,,,,,,,,,,,,,,,,
,34975,2017-03-18,02:30:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,101,GSW,Golden State,Warriors,95,Oracle Arena,92,117,29,27,15,36,26,31,22,23,,,,,,,,,,,,,,,,
,34976,2017-03-19,16:00:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,84,BRO,Brooklyn,Nets,78,Barclays Center,111,104,32,26,25,17,25,29,29,32,,,,,,,,,,,,,,,,
,34977,2017-03-19,17:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,99,105,23,25,28,21,28,30,20,29,,,,,,,,,,,,,,,,
,34978,2017-03-19,20:30:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,88,DET,Detroit,Pistons,82,The Palace of Auburn Hills,95,112,23,24,26,23,26,30,20,35,,,,,,,,,,,,,,,,
,34979,2017-03-19,22:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,109,123,34,28,20,20,30,40,25,35,,,,,,,,,,,,,,,,
,34980,2017-03-19,22:00:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,81,TOR,Toronto,Raptors,1,Air Canada Center,91,116,24,32,21,30,28,29,18,25,,,,,,,,,,,,,,,,
,34981,2017-03-19,22:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,92,MIA,Miami,Heat,86,American Airlines Arena,115,104,28,29,24,22,33,28,30,25,,,,,,,,,,,,,,,,
,34982,2017-03-19,23:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,106,SAS,San Antonio,Spurs,99,AT&T Center,102,118,27,21,22,37,25,41,28,19,,,,,,,,,,,,,,,,
,34983,2017-03-19,01:30:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,105,LAL,Los Angeles,Lakers,25,Staples Center,125,120,31,28,24,31,27,33,43,28,,,,,,,,,,,,,,,,
,34984,2017-03-20,23:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,93,CHA,Charlotte,Hornets,87,Spectrum Center,90,105,19,19,23,32,26,32,22,22,,,,,,,,,,,,,,,,
,34985,2017-03-20,23:00:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,95,ORL,Orlando,Magic,89,Amway Center,109,112,26,25,30,16,27,33,15,24,11,14,,,,,,,,,,,,
,34986,2017-03-20,23:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,100,107,23,28,23,23,24,29,30,27,,,,,,,,,,,,,,,,
,34987,2017-03-20,23:30:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,82,BOS,Boston,Celtics,27,TD Garden,102,110,28,30,19,28,28,34,27,18,,,,,,,,,,,,,,,,
,34988,2017-03-20,00:00:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,109,HOU,Houston,Rockets,102,Toyota Center,124,125,28,35,37,27,32,32,27,31,,,,,,,,,,,,,,,,
,34989,2017-03-20,00:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,111,95,25,22,34,17,33,27,19,29,,,,,,,,,,,,,,,,
,34990,2017-03-20,02:30:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,102,LAC,Los Angeles,Clippers,25,Staples Center,105,114,23,29,30,34,19,34,33,17,,,,,,,,,,,,,,,,
,34991,2017-03-21,23:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,81,TOR,Toronto,Raptors,1,Air Canada Center,120,122,31,27,28,27,35,25,19,34,7,9,,,,,,,,,,,,
,34992,2017-03-21,23:30:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,84,BRO,Brooklyn,Nets,78,Barclays Center,96,98,31,22,13,28,21,24,31,24,,,,,,,,,,,,,,,,
,34993,2017-03-21,23:30:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,92,MIA,Miami,Heat,86,American Airlines Arena,97,112,26,23,20,36,17,25,34,28,,,,,,,,,,,,,,,,
,34994,2017-03-21,00:00:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,82,95,23,21,18,13,13,32,28,29,,,,,,,,,,,,,,,,
,34995,2017-03-21,00:30:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,108,DAL,Dallas,Mavericks,2,American Airlines Center,112,87,28,30,34,20,29,21,21,16,,,,,,,,,,,,,,,,
,34996,2017-03-21,01:30:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,100,MIN,Minnesota,Timberwolves,94,Target Center,100,93,25,23,17,28,31,16,27,26,,,,,,,,,,,,,,,,
,34997,2017-03-21,02:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,97,POR,Portland,Trail Blazers,91,Moda Center,93,90,18,21,30,14,19,28,26,27,,,,,,,,,,,,,,,,
,34998,2017-03-21,02:30:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,105,LAL,Los Angeles,Lakers,25,Staples Center,133,109,33,24,37,16,38,34,25,35,,,,,,,,,,,,,,,,
,34999,2017-03-22,23:00:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,95,ORL,Orlando,Magic,89,Amway Center,109,102,21,27,27,27,29,28,32,20,,,,,,,,,,,,,,,,
,35000,2017-03-22,23:30:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,82,BOS,Boston,Celtics,27,TD Garden,100,109,19,21,23,28,32,39,26,21,,,,,,,,,,,,,,,,
,35001,2017-03-22,00:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,89,CHI,Chicago,Bulls,10,KeyBank Center,95,117,23,32,30,27,20,32,22,26,,,,,,,,,,,,,,,,
,35002,2017-03-22,00:00:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,97,122,22,29,28,34,20,32,27,27,,,,,,,,,,,,,,,,
,35003,2017-03-22,00:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,94,WAS,Washington,Wizards,13,Verizon Center,100,104,20,16,26,24,21,27,33,37,,,,,,,,,,,,,,,,
,35004,2017-03-22,01:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,99,DEN,Denver,Nuggets,19,Pepsi Center,113,126,31,34,28,39,31,28,23,25,,,,,,,,,,,,,,,,
